pincode,trigger_type,gps_accuracy_radius,location_jump_velocity,cell_tower_match,platform_online_status,claim_latency_seconds,motion_detected,app_active,historical_claim_rate,device_shared,disruption_start_epoch,claim_submitted_epoch,weather_verified,is_fraud
560034,platform_down,19.984153878268902,19.382014700140754,0,1,817,0,1,0.8311954563237969,0,1711900800,1711915826,0,0
600001,curfew,112.180130851336,62.97527540095208,0,0,2669,0,0,0.8358608111858811,0,1711900800,1711902099,0,1
380001,rain,60.067775227444216,17.279404402175878,0,1,124,1,1,0.5897929998451251,1,1711900800,1711903436,0,0
411001,aqi,76.57930615241933,61.53422887237929,1,0,2737,1,1,0.6325076493297723,1,1711900800,1711916064,0,1
380001,curfew,78.13576855607116,60.05142947178147,0,1,4736,1,0,0.92187592049783,0,1711900800,1711897757,0,1
700001,curfew,62.07974969429918,114.93432771673542,1,0,2276,1,1,0.9298664839649694,0,1711900800,1711910538,0,1
500001,curfew,19.616579162174986,38.50735717400482,1,0,4302,1,1,0.6642497838951816,0,1711900800,1711900686,0,1
411001,heat,90.955142873282,72.88481962332708,0,0,4506,1,0,0.007754278173163542,1,1711900800,1711913745,0,1
302001,heat,71.06894270944859,96.65498235693254,0,1,3911,1,1,0.104411214753941,1,1711900800,1711919828,0,1
500001,curfew,16.885631985113868,77.46892335648784,0,0,6902,1,0,0.8579425317744162,0,1711900800,1711914282,0,1
302001,heat,84.9376703301322,124.02881984741781,0,1,2738,0,0,0.0847141163708015,1,1711900800,1711907365,0,1
560034,aqi,85.22330151435939,78.29607246497011,1,0,6145,0,1,0.21351918085506638,1,1711900800,1711900744,0,1
560034,rain,67.17291419322207,117.24208320111454,1,0,4181,1,0,0.2305466802216518,0,1711900800,1711917361,0,1
560034,aqi,13.594210804113459,31.857330602986586,0,1,1459,1,1,0.6002347697799049,1,1711900800,1711899405,0,1
500001,rain,44.25935164299732,72.89786046132673,0,1,4392,1,1,0.5766327978837642,1,1711900800,1711914075,0,0
560034,heat,8.958120592324013,70.62977045366507,1,1,1578,1,0,0.2894175234204003,1,1711900800,1711915576,0,0
110001,aqi,58.87873420268779,128.62877431821084,1,0,1332,1,0,0.20761136556844284,1,1711900800,1711914616,1,1
380001,platform_down,109.05431443160307,26.585820741886057,0,1,870,0,0,0.7645320298574758,1,1711900800,1711916867,0,0
380001,curfew,3.263598965712076,18.329141787577072,0,1,751,1,0,0.9354561556059762,1,1711900800,1711925286,0,1
400001,rain,34.19672240596223,79.51737009195466,0,1,1740,1,0,0.0528056799164387,0,1711900800,1711919600,1,0
302001,rain,96.58351483432594,29.07997863316823,0,0,6447,0,0,0.13318046270486283,0,1711900800,1711902119,0,1
380001,platform_down,4.153717557127963,83.09019493453768,0,1,4914,1,0,0.6421639887057075,0,1711900800,1711910166,0,1
560001,platform_down,4.190292134382784,126.42358150754161,0,1,2943,1,0,0.8044414516714257,1,1711900800,1711919558,0,1
380001,curfew,74.4657745730447,123.04577940166949,1,0,3528,0,0,0.7911886687763996,1,1711900800,1711922561,0,1
560001,heat,95.33637154543437,30.04339320371974,1,1,6065,1,0,0.7196831530826893,1,1711900800,1711915417,0,0
400001,aqi,93.85113384360046,22.216525267579364,1,0,4519,1,1,0.887427954498092,0,1711900800,1711898191,0,1
700001,aqi,94.21062842766658,72.89610733113095,1,1,4536,1,1,0.21734887957081284,0,1711900800,1711909598,1,0
500001,aqi,45.23774234366689,76.28104746900952,0,1,5919,0,0,0.10729094649194715,1,1711900800,1711920568,0,0
411001,heat,106.27872488011168,86.09250927948453,0,1,5359,1,0,0.6153629700913683,1,1711900800,1711919930,0,0
700001,curfew,4.501765363418217,96.3938203782851,1,1,3177,1,0,0.8222758915234324,1,1711900800,1711915367,0,1
400001,aqi,39.52608220235915,78.12445038736054,0,0,1928,0,0,0.5820435784805732,1,1711900800,1711918768,0,1
380001,rain,42.45096029574062,14.527890483556163,0,0,2228,0,0,0.9629974874589062,1,1711900800,1711914768,0,1
380001,rain,22.371821720886313,102.72053617402821,0,0,1350,1,1,0.7955644613917894,0,1711900800,1711924237,0,1
302001,rain,42.33843884007561,10.337233988201376,1,0,4649,1,0,0.7007918009092609,0,1711900800,1711898868,0,1
500001,platform_down,71.54844321609676,2.5990492082349705,1,0,1524,1,0,0.06025729087173359,1,1711900800,1711904033,0,1
400001,platform_down,63.87267958559375,100.05556555954395,1,0,1421,1,1,0.1077422387316821,0,1711900800,1711903024,0,1
560034,heat,40.373000954391166,71.28646517663786,1,1,3046,1,0,0.7848376325911943,1,1711900800,1711924089,0,0
411001,aqi,90.6713191008473,90.81688441624803,1,1,4177,1,0,0.19823792557702935,0,1711900800,1711897771,0,1
700001,platform_down,86.63049767722345,49.757152146987835,1,1,1032,1,1,0.028835176078990554,1,1711900800,1711901500,0,0
110001,rain,35.84148781841153,1.4420241581840232,1,0,4637,0,0,0.9107606857469649,1,1711900800,1711917322,0,1
110001,platform_down,40.817721955016346,43.0319953870333,0,1,2296,0,0,0.8908053737012341,1,1711900800,1711897783,0,1
110001,rain,36.639863239958935,79.05758028000854,1,0,2768,1,1,0.21848382723149185,1,1711900800,1711920907,0,1
400001,aqi,18.075586481812216,29.341399161114264,0,0,4682,0,0,0.7802062580729546,0,1711900800,1711923996,0,1
560034,heat,91.07545222642001,89.41456337228108,0,1,3781,1,1,0.04797966121165509,1,1711900800,1711922083,0,0
600001,curfew,8.414351730284139,103.27213128595284,1,1,1122,1,0,0.2850580038232631,1,1711900800,1711921837,0,0
110001,curfew,20.617917810100465,59.05470978752269,0,0,1955,1,1,0.6236669082566249,1,1711900800,1711921124,0,1
700001,rain,15.32062857649815,113.84376874899178,0,0,4818,1,1,0.7631789961583855,1,1711900800,1711919163,0,1
600001,platform_down,99.56466013634711,111.12615339398533,1,0,1568,0,0,0.010399188788189573,0,1711900800,1711901770,0,1
411001,platform_down,8.148996300249866,114.14753386293839,0,1,3889,1,1,0.32620861327374406,0,1711900800,1711912940,0,1
302001,rain,80.76139292023738,85.93481424538855,1,0,651,1,1,0.214345560063674,0,1711900800,1711925564,0,1
560034,aqi,8.203528014064007,39.62256995756538,0,0,6743,1,0,0.9987804057487236,1,1711900800,1711902891,0,1
302001,rain,95.01387825885053,62.56266670830436,0,1,2247,1,1,0.670982232385235,0,1711900800,1711907525,0,0
700001,aqi,109.78754810806858,92.36638443904187,0,0,4917,0,1,0.4056714528797438,1,1711900800,1711915543,1,1
500001,heat,59.96065040264369,27.37327492413446,0,1,3496,1,0,0.07565260198068502,0,1711900800,1711912702,1,0
500001,heat,97.1313907184386,96.04965620308843,1,0,3235,0,1,0.5986702575069638,0,1711900800,1711921614,1,1
110001,rain,85.65003234347672,71.25152022209524,1,1,1024,0,0,0.6417014709360642,1,1711900800,1711902326,0,0
700001,heat,96.08932918429566,12.482267236863228,1,0,6778,1,1,0.8164059275031351,0,1711900800,1711923808,0,1
302001,platform_down,92.71269834454066,72.44722251002175,0,1,5468,1,1,0.2885768529193635,1,1711900800,1711900962,0,0
400001,aqi,27.028042397431637,8.680897967622828,0,0,2031,1,1,0.9814280804800964,0,1711900800,1711899986,0,1
600001,curfew,61.44840418811037,1.8599470560608655,0,0,2686,0,1,0.4394657393139495,1,1711900800,1711898742,0,1
110001,curfew,115.36845989378715,115.65159708794698,0,1,1550,0,0,0.29594375465949363,1,1711900800,1711915259,0,1
600001,heat,43.193354516034525,63.689094508584304,1,1,2946,1,1,0.34844933400145783,1,1711900800,1711910013,0,0
380001,aqi,116.54698960453653,70.62765515524222,0,0,5967,1,0,0.5195860529671238,1,1711900800,1711913617,0,1
380001,platform_down,71.2299202377471,36.391910311934694,1,0,3116,0,0,0.9367015645071273,0,1711900800,1711925737,0,1
380001,curfew,57.008535866895954,70.55681352947416,0,0,793,1,1,0.7351587979194005,1,1711900800,1711913494,0,1
500001,platform_down,79.95762340806564,21.95292997946526,0,0,680,0,0,0.5771096494637823,0,1711900800,1711899999,0,1
560001,platform_down,98.45318302779016,96.93395365998826,1,0,2779,0,1,0.1628103879798618,1,1711900800,1711921080,0,1
700001,curfew,49.12235411753766,107.03539085250513,1,0,2583,0,0,0.14935331089087167,1,1711900800,1711915439,0,1
500001,curfew,6.855638488412639,111.26385138950384,1,0,2594,0,1,0.502196913813564,1,1711900800,1711909072,0,1
700001,heat,85.93033686253813,13.864853265630904,1,1,4952,1,0,0.7287087046016492,1,1711900800,1711904123,0,0
411001,aqi,114.87151378619406,72.50807204482307,0,0,5347,1,0,0.7510121727551101,0,1711900800,1711899885,0,1
302001,rain,76.12343808233155,105.13762607972427,1,1,1287,0,1,0.2259143838762584,0,1711900800,1711914641,0,0
380001,aqi,25.04449398982038,16.668143467610477,1,0,3053,1,1,0.10009951284725327,1,1711900800,1711904138,0,1
380001,rain,32.04437626518991,12.937913062629963,0,0,3182,0,0,0.38446098925378946,0,1711900800,1711918085,0,1
411001,curfew,109.44083407987078,106.20245982710271,0,1,5490,1,0,0.9181725432440743,0,1711900800,1711921181,0,1
560034,platform_down,4.586765185723064,103.57568505585895,0,0,5870,0,0,0.5453672526693822,1,1711900800,1711903771,0,1
560001,aqi,67.20335985921984,58.330107805250826,0,1,3792,1,0,0.3200997668317743,0,1711900800,1711908353,0,0
560034,platform_down,21.565284487692825,14.262451951808426,1,0,7067,1,0,0.32363766833912166,1,1711900800,1711901588,0,1
500001,aqi,36.08343892039829,67.09601045120372,1,0,187,0,0,0.13208704522218495,1,1711900800,1711903222,0,1
560034,aqi,38.91685299071143,51.324416000606604,0,0,285,1,1,0.473223736106158,0,1711900800,1711899827,0,1
700001,platform_down,28.656081485384327,67.41116603572165,1,0,2369,0,1,0.7913626785148384,0,1711900800,1711917404,0,1
400001,heat,95.70519133662023,57.18637626332574,1,1,5771,1,1,0.9685586915273413,1,1711900800,1711904447,0,0
700001,curfew,41.86847335551478,73.90687374081558,0,1,3491,0,0,0.5015949999579754,1,1711900800,1711908549,0,0
110001,heat,43.421743978067944,94.52686340672821,1,1,4896,1,0,0.16721491584268844,1,1711900800,1711900843,0,0
500001,heat,56.00179720213471,100.73178747461161,1,0,3369,1,1,0.6829503998028645,0,1711900800,1711919775,1,1
380001,aqi,108.56854878262943,84.36768577091973,0,1,5782,0,1,0.7567913427452954,1,1711900800,1711917346,0,0
500001,curfew,83.51624474712192,25.862279956031053,1,0,1434,0,1,0.0716997494231022,1,1711900800,1711919571,0,1
560034,aqi,10.22471538762999,51.62599332866549,1,1,5346,1,1,0.8501391296312288,1,1711900800,1711923907,0,0
600001,rain,7.593644761279171,9.259123735643813,0,0,6851,1,1,0.8293223899958574,1,1711900800,1711905998,0,1
500001,aqi,69.26753986051197,58.71758464977229,1,1,4132,0,1,0.47254105403911795,1,1711900800,1711915939,0,0
302001,platform_down,106.78608572208331,126.14412365423065,0,1,2970,0,1,0.5604225186158683,0,1711900800,1711924075,0,1
500001,aqi,40.82042269206916,83.42499198683139,0,1,2479,0,1,0.7134080637109191,0,1711900800,1711910992,0,0
700001,rain,31.989303981553704,20.0996269062546,0,1,3095,0,0,0.6767481250628593,0,1711900800,1711925692,0,1
600001,aqi,90.53835230163025,34.91509577080623,0,0,6654,1,1,0.016535978193209067,0,1711900800,1711909667,0,1
560001,rain,73.4446898769698,8.394574019331085,0,1,7061,1,1,0.12243530384848578,0,1711900800,1711913155,1,0
700001,curfew,69.1081990557462,23.713805719755577,0,1,2382,1,1,0.1625905557812457,1,1711900800,1711914917,0,0
600001,aqi,20.46824029979431,63.41941365211112,1,1,4078,1,0,0.7556758890720988,0,1711900800,1711917592,0,0
600001,rain,23.587474283335318,44.83132958572226,0,1,5453,1,1,0.44008356289238004,1,1711900800,1711916057,0,0
500001,curfew,35.969169783110836,26.51510125013967,1,0,1600,1,0,0.5455026263868251,0,1711900800,1711903343,0,1
411001,platform_down,27.20015535778662,19.05779376317129,0,0,5832,0,0,0.7726874368954841,0,1711900800,1711925333,0,1
400001,heat,116.65903517043301,85.28924520703679,0,0,4390,1,0,0.3409822690640908,1,1711900800,1711900933,0,1
411001,rain,5.177488913670411,72.55330899347065,0,1,1122,0,0,0.7488902273187731,0,1711900800,1711915670,0,1
600001,platform_down,76.24859159623091,109.54324058793283,1,1,1078,0,0,0.44229927462955965,0,1711900800,1711916934,0,0
500001,curfew,63.55906251042628,23.82287514460795,1,0,2555,0,1,0.3771801877742066,1,1711900800,1711910303,0,1
400001,platform_down,40.82039460011705,110.238109790672,0,0,5017,0,1,0.3330372640547401,0,1711900800,1711912160,0,1
380001,aqi,106.84787931616512,75.1284524327813,1,0,3659,1,0,0.9649448154923829,0,1711900800,1711922151,0,1
302001,heat,81.40902157209602,34.60901521736303,0,0,1824,0,0,0.7719734107089788,0,1711900800,1711899152,0,1
560034,rain,119.8074591048175,35.561908273906454,0,0,3917,0,0,0.020195940773529375,1,1711900800,1711900910,0,1
400001,curfew,22.732747241198787,50.749450718700814,1,1,3741,1,0,0.9574154865182017,0,1711900800,1711923864,0,0
380001,heat,13.280536796535964,59.81653816668325,0,1,2202,0,0,0.7754396297266734,0,1711900800,1711915277,0,0
380001,curfew,19.309480293562242,10.725661015794747,0,0,7101,0,1,0.14917471445425556,1,1711900800,1711911229,0,1
302001,platform_down,34.50704320739776,109.45989153662264,1,1,91,1,0,0.07633812541131713,0,1711900800,1711908947,0,0
110001,curfew,51.76407801345086,15.800339012145228,0,1,5085,0,0,0.3081940936594534,1,1711900800,1711909672,0,0
560001,curfew,103.92458434522733,62.84977959388461,0,0,3716,1,0,0.6241815293460617,1,1711900800,1711921847,0,1
302001,platform_down,36.180236660479736,49.78587031481983,1,0,5296,1,1,0.6165466891494674,1,1711900800,1711898974,0,1
560001,platform_down,110.08346727323882,66.59732096055257,1,0,5878,1,1,0.27585012514922047,1,1711900800,1711914157,0,1
110001,heat,57.160199543351844,115.37272721886237,0,0,3186,1,1,0.4456749786574178,0,1711900800,1711920069,0,1
110001,rain,78.70719216906096,128.5814841812938,0,1,1835,1,0,0.21189015571373548,0,1711900800,1711901864,0,1
302001,platform_down,33.93570254454624,2.6352784487585867,1,1,6641,0,0,0.05057868516673747,1,1711900800,1711902259,0,0
560001,heat,21.253616474753937,51.12112612427524,1,1,5879,1,1,0.5169704674268787,0,1711900800,1711918946,0,0
411001,curfew,104.72646205699176,106.28936901924166,0,1,5439,1,1,0.3469911342520381,0,1711900800,1711917650,0,1
560034,curfew,15.812223120859178,42.45837443405701,1,0,6113,1,1,0.54288243229793,0,1711900800,1711903671,0,1
411001,aqi,93.56049277474165,84.37470286940783,1,1,91,1,0,0.9465073224704517,1,1711900800,1711919697,0,0
560001,platform_down,70.97516381099233,128.99369648963986,1,0,103,1,0,0.1433703116953211,0,1711900800,1711925483,0,1
700001,heat,103.75312045642532,84.08026754607269,0,1,5450,0,1,0.001962018310955327,1,1711900800,1711911493,0,0
700001,heat,86.98475421548672,14.45487909102496,0,1,352,0,1,0.07687821328212519,1,1711900800,1711905544,0,0
380001,rain,35.95469994705039,109.58115440401812,0,0,6950,1,0,0.462708296101629,0,1711900800,1711918958,0,1
700001,heat,70.20802887910132,125.66546684802886,0,0,2418,0,1,0.7069320298023235,0,1711900800,1711906120,0,1
700001,platform_down,4.529613493837332,92.6260947688528,0,0,1864,1,0,0.580763603317189,1,1711900800,1711910935,0,1
560034,heat,58.60054605757419,54.47885297959913,1,1,4009,1,1,0.494894607373747,1,1711900800,1711907671,0,0
110001,aqi,13.063595361928174,123.29202279490518,1,0,1099,1,0,0.3539631310924124,1,1711900800,1711906944,1,1
380001,curfew,53.186564743808574,125.91436195639578,1,1,633,0,0,0.309974171531501,0,1711900800,1711900863,0,0
110001,curfew,15.824581535845233,121.56517665489046,0,1,877,1,1,0.3762861751049801,1,1711900800,1711925343,0,1
560001,heat,114.79113741261355,53.536470300310484,0,0,2486,1,0,0.6116349540090713,0,1711900800,1711909663,0,1
302001,heat,64.19895101670416,102.6619976159501,1,1,3482,0,0,0.1677539558655362,0,1711900800,1711913578,0,0
380001,heat,109.84650427736727,85.0433166744278,1,0,180,1,1,0.7713620830546257,0,1711900800,1711920278,0,1
400001,heat,5.6168480869946045,23.361866565126284,1,0,1792,0,0,0.5752532400931103,0,1711900800,1711903341,0,1
380001,aqi,77.60543421418205,69.61693721803002,1,1,587,0,1,0.26915637761142763,1,1711900800,1711919870,0,0
600001,platform_down,38.91367672541457,97.1998311867228,0,1,77,1,0,0.5011529628112837,1,1711900800,1711903360,0,1
110001,aqi,53.52399252793264,116.46859587549022,0,1,1525,0,1,0.9627786876851664,1,1711900800,1711909736,1,0
560001,aqi,105.15122524011869,112.13778815285195,1,0,5163,1,0,0.020491529145194032,1,1711900800,1711924882,0,1
700001,aqi,117.66246808677313,20.105605024112673,0,0,10,0,0,0.19952264090122918,1,1711900800,1711922775,1,1
600001,curfew,31.839558668702228,63.44432204307741,0,0,2208,0,1,0.448380239903278,1,1711900800,1711904342,0,1
500001,aqi,113.9456343863363,62.17492182990205,0,1,911,0,1,0.6384397217798281,1,1711900800,1711918605,0,0
400001,heat,83.58105301916115,116.8358180467299,0,0,5913,1,0,0.2122282662854852,0,1711900800,1711920454,0,1
411001,aqi,114.31542797980067,0.2518501877926904,1,1,6411,0,1,0.9314039483761962,1,1711900800,1711903508,0,0
110001,heat,68.79693883868157,96.03275989150059,1,0,4855,1,1,0.6425720124246421,0,1711900800,1711906526,0,1
411001,platform_down,115.40848534400206,80.42339715101448,0,0,6781,1,0,0.8774319489564305,0,1711900800,1711901942,0,1
560001,curfew,107.41728860324974,119.8042915129536,1,1,804,1,1,0.3293179302503185,1,1711900800,1711916729,0,0
411001,platform_down,18.045233723377187,59.39925554312594,0,1,2076,0,0,0.8289539343066296,1,1711900800,1711921727,0,0
560001,platform_down,39.36242147090247,85.49739248381509,1,1,1829,0,1,0.37821921689944626,1,1711900800,1711899915,0,0
560001,curfew,31.43839340696389,126.4571139548005,1,0,6188,1,0,0.25275177246120495,1,1711900800,1711913286,0,1
560034,heat,69.93562114788007,96.70748917906813,1,1,380,1,1,0.911655339163793,0,1711900800,1711905745,0,0
560034,heat,96.92753348619325,8.75991663686976,1,1,2548,1,0,0.09221847567885455,0,1711900800,1711918977,0,0
400001,heat,91.8511392857651,21.779361626447688,1,1,3917,1,0,0.9428887960564042,0,1711900800,1711906694,0,0
560001,curfew,88.02964847716677,106.78864338476724,1,1,6970,1,1,0.4585152058676055,0,1711900800,1711917666,0,0
400001,aqi,46.905990461063546,43.52342032657566,1,0,2064,1,1,0.9926254734858617,1,1711900800,1711900931,0,1
560034,rain,19.33751515045587,91.76935437777574,0,0,2606,0,0,0.5395946537350288,0,1711900800,1711912590,0,1
400001,aqi,27.638275774546113,90.97708533469763,1,1,4476,1,1,0.7574881720823031,0,1711900800,1711910013,0,0
400001,aqi,89.77626277885491,129.18106804046664,0,1,1698,1,0,0.007071016338003999,1,1711900800,1711922285,0,1
302001,platform_down,20.2615176699689,61.08345407272431,1,0,4862,1,0,0.49666681996016515,1,1711900800,1711915121,0,1
302001,rain,29.084764477221967,95.91820686577002,1,1,3331,1,1,0.7374534716181153,1,1711900800,1711905292,0,0
560001,heat,52.67266038619847,6.337874047193304,1,1,1148,0,1,0.782827019958449,0,1711900800,1711897377,0,0
600001,aqi,11.437154390433168,60.136832690101514,0,1,5466,0,1,0.15804858260159804,1,1711900800,1711915960,0,0
411001,curfew,27.884971110105187,24.268600826227022,0,0,2631,1,0,0.41897095038277865,1,1711900800,1711904938,0,1
400001,aqi,20.52287089892468,109.27430172271299,0,0,2738,1,1,0.4190719581193387,0,1711900800,1711906192,0,1
600001,heat,114.30464860068533,109.18808316208923,0,0,1175,1,1,0.10364080849905588,1,1711900800,1711920415,0,1
560034,aqi,25.40852860875203,30.72737469174039,0,1,1518,0,1,0.44304550769146667,0,1711900800,1711900443,0,1
110001,platform_down,103.82705608993606,41.377069905140864,1,1,5567,0,0,0.8070929586960054,1,1711900800,1711900866,0,0
411001,platform_down,16.431388378193184,91.32211197984577,0,1,3851,0,1,0.300180737618987,1,1711900800,1711914521,0,1
700001,aqi,104.75175647939335,95.97457004359471,0,0,6241,1,1,0.4325745218938831,1,1711900800,1711916611,1,1
411001,platform_down,73.13375299399596,85.49210827486858,0,0,4568,0,0,0.9609586850621427,1,1711900800,1711915604,0,1
400001,curfew,102.4155930172803,129.57030287840095,1,1,4586,1,1,0.031708075891562215,0,1711900800,1711924558,0,1
560001,rain,104.47979655887083,112.92881755806457,1,1,4928,1,0,0.5915217678953557,0,1711900800,1711920786,1,0
560001,aqi,72.77570308808686,54.21765449782793,1,1,533,1,1,0.7434360917776291,0,1711900800,1711911832,0,0
400001,curfew,110.37021594721782,42.50697380044487,0,1,2268,1,0,0.7608824340311784,1,1711900800,1711908932,0,0
400001,curfew,71.49745010370088,77.59046723949047,1,1,4349,1,0,0.7159380248840443,0,1711900800,1711899174,0,0
500001,curfew,86.37011411176991,106.2927236583555,0,0,248,0,0,0.7264514434684364,0,1711900800,1711923294,0,1
411001,heat,51.68141582875342,61.79465158575187,1,0,1230,0,1,0.05901266567304986,1,1711900800,1711908061,0,1
302001,aqi,109.94592025310551,95.90003888811313,1,0,778,0,1,0.5341366191363328,0,1711900800,1711898458,0,1
302001,aqi,99.42701705270711,2.4908051357855108,1,0,244,1,0,0.782969071657256,0,1711900800,1711904252,0,1
700001,aqi,22.505434059180516,120.35921407875354,1,1,6340,0,1,0.0940650490373296,0,1711900800,1711916694,1,0
600001,rain,70.43737847394975,100.59851457700881,1,0,2770,1,1,0.012049922386867862,1,1711900800,1711906634,0,1
700001,curfew,107.92879750317273,51.24471127933728,0,0,4602,1,1,0.8145618315996581,0,1711900800,1711910728,0,1
110001,aqi,95.78854575809726,49.921602317507975,0,1,1529,1,0,0.7122943875664892,1,1711900800,1711916337,1,0
110001,platform_down,115.61867533737502,13.375285007305694,1,0,1913,0,1,0.4122064169144426,1,1711900800,1711919378,0,1
500001,heat,30.06229737286859,106.09998410472869,0,1,2244,0,0,0.9403964325741719,0,1711900800,1711916259,1,0
560001,rain,45.99277707626593,99.92183620343397,1,0,5740,0,0,0.7665980946514712,0,1711900800,1711912208,1,1
411001,heat,62.341450898121366,81.93246197963012,1,1,945,0,1,0.9678609416065774,0,1711900800,1711909064,0,0
110001,curfew,30.222292893189998,13.189341378724489,1,1,1278,1,1,0.9293152595474673,1,1711900800,1711897619,0,0
600001,platform_down,49.10329485709183,34.1043775328192,1,1,6466,1,0,0.4812936029793071,0,1711900800,1711906044,0,0
411001,curfew,65.8920869176469,59.65888152440038,1,0,828,1,1,0.754708978643566,1,1711900800,1711900071,0,1
411001,aqi,25.38668675115686,34.57635268934937,1,0,3577,1,1,0.669191388807639,0,1711900800,1711925021,0,1
302001,heat,33.03247478820193,56.41661000987747,1,1,4127,1,0,0.8114452100924915,1,1711900800,1711912402,0,0
560001,platform_down,17.60657247762895,29.374480282894798,0,0,2125,0,1,0.787688402250992,0,1711900800,1711910301,0,1
110001,heat,86.46562495663258,45.44806549478217,0,1,2449,0,0,0.15323197003322675,1,1711900800,1711898067,0,1
302001,rain,45.30157540472756,84.79859486756159,1,1,3397,1,0,0.23373553180854634,1,1711900800,1711925984,0,0
380001,platform_down,28.77113992250324,116.00694050136036,0,1,1098,1,1,0.26573157717756735,1,1711900800,1711913438,0,1
560034,rain,62.35692545417144,50.053988560267285,1,1,1837,1,0,0.8184985592170105,0,1711900800,1711908379,0,0
380001,platform_down,10.985168765173977,89.94807005089848,0,1,6096,1,1,0.8107417039291889,1,1711900800,1711921949,0,0
380001,aqi,111.03857293925219,17.52310122972764,0,1,4834,1,1,0.49533534693944214,1,1711900800,1711905204,0,0
560034,heat,37.452699975399916,70.30633712124899,1,1,2598,0,1,0.5808322592519212,1,1711900800,1711913358,0,0
380001,heat,106.71632873751187,119.82154932208677,1,0,2625,1,0,0.8269221529683999,0,1711900800,1711918316,0,1
110001,curfew,61.221547642983694,3.6316545794598443,0,0,1883,0,0,0.3125936006777432,1,1711900800,1711923335,0,1
411001,platform_down,102.46760823214494,34.78245702448511,1,0,7053,0,0,0.0501787769163633,1,1711900800,1711917711,0,1
302001,platform_down,31.906539572388407,17.224159378418754,0,0,4317,1,1,0.4825964382791672,0,1711900800,1711912813,0,1
400001,rain,23.506660462402106,69.30579233453392,1,0,1783,1,1,0.9137171438486718,1,1711900800,1711918176,1,0
500001,platform_down,102.38118097847492,88.3535203292723,0,0,209,0,0,0.7904682609600729,0,1711900800,1711899442,0,1
302001,heat,27.912094237490173,7.511294968204213,0,1,5092,0,1,0.3666173031084857,0,1711900800,1711910015,0,0
600001,platform_down,90.30485586805086,9.136974683271667,0,0,187,0,1,0.06477136048283672,0,1711900800,1711899688,0,1
560001,curfew,43.31630397517699,113.0517950573577,1,1,5552,1,0,0.63691950538251,0,1711900800,1711915096,0,0
110001,curfew,90.53866599291388,59.31030931377608,0,0,940,0,0,0.8344907958705201,1,1711900800,1711902816,0,1
302001,heat,109.19461312063463,60.18370795302422,1,1,3746,1,0,0.6649485664546385,0,1711900800,1711916355,0,0
110001,heat,117.8516964606133,122.79545134455519,1,0,2046,0,1,0.4250746647630197,1,1711900800,1711915227,0,1
700001,heat,45.097708840430116,41.62724933444113,1,0,1495,1,1,0.12335361317907134,0,1711900800,1711897223,0,1
560034,platform_down,46.00052265294391,116.61307411426274,1,0,2101,1,1,0.9107742441373549,1,1711900800,1711899537,0,1
400001,platform_down,117.82236520382799,126.65311679491427,1,0,5560,0,0,0.27595832575338297,1,1711900800,1711916527,0,1
600001,aqi,103.79879124487049,31.42024569455594,0,0,4273,1,0,0.22428703649295934,1,1711900800,1711909791,0,1
411001,rain,8.27576071363123,66.82505039763058,1,1,6440,1,0,0.8159766656096541,1,1711900800,1711905222,0,0
411001,platform_down,70.09364838850288,69.46629987703359,1,1,6862,0,0,0.981219938723857,1,1711900800,1711901926,0,0
302001,aqi,24.205638271167285,112.6018545329683,0,0,2394,1,1,0.6601602587447604,0,1711900800,1711915300,0,1
380001,aqi,119.29946672290656,39.5080577296368,0,1,4098,0,0,0.6248104890245506,1,1711900800,1711904294,0,0
560034,curfew,19.253992447403924,103.74551763594393,1,1,4691,0,1,0.31943086922106256,1,1711900800,1711901333,0,0
380001,platform_down,68.44367066751539,126.23096086614153,1,1,1925,0,0,0.020413450685129342,1,1711900800,1711920113,0,0
380001,aqi,80.82820929341443,109.2437648567589,1,1,6336,1,1,0.19179786582270963,0,1711900800,1711897944,0,1
600001,curfew,112.63656459452459,118.18823684937327,0,0,25,1,0,0.5844304365565719,0,1711900800,1711917761,0,1
110001,rain,102.12922246236988,92.08607708858605,1,0,5709,0,1,0.15131646181604552,0,1711900800,1711921769,0,1
302001,curfew,31.753308245350613,117.51424883603256,1,1,2944,1,1,0.8838358069313271,0,1711900800,1711903140,0,0
411001,rain,69.99700230122303,21.430582595802555,0,0,846,0,0,0.18814468785288518,0,1711900800,1711897249,0,1
560001,heat,114.56815307498834,92.60698395541138,0,0,2167,0,1,0.5221044530119016,0,1711900800,1711920396,0,1
380001,heat,89.0788711112777,95.14405614629189,0,0,1586,0,0,0.5120132457687949,1,1711900800,1711903417,0,1
700001,curfew,83.53535276044757,57.09352304492468,1,0,315,1,1,0.6039456301296505,0,1711900800,1711916633,0,1
600001,heat,91.32342627589532,10.366000756528576,1,1,7133,1,0,0.327434069718039,1,1711900800,1711908134,0,0
500001,platform_down,40.73322411157491,80.91768701390754,1,1,2063,1,0,0.8735342010653153,1,1711900800,1711918809,0,0
302001,curfew,88.32251552017863,6.744504854162487,0,1,2900,0,0,0.4443015359750696,1,1711900800,1711905068,0,0
700001,aqi,30.24400591928916,49.71232450035144,0,0,5822,0,1,0.700153578736574,1,1711900800,1711917473,1,1
